	No.	お名前(HN可)	所属陣営	TYPE	銘柄コード	2倍になりそうな銘柄	理由	件数
1799	1688	優子	神戸投資勉強会	東証GR	265A	Hmcomm	Hmcomm AI銘柄への期待と社長持ち株比率が高い。	1
1800	1689	HAL	神戸投資勉強会	東証PR	268A	リガク・ホールディングス	リガク・ホールディングス X線分析装置シェア世界首位で業績続伸期待できる	1
1801	1690	ベリーピザ	湘南投資勉強会	東証GR	269A	Sapeet	Sapeet 黒字転換する面白いタイミング。直近IPO、AI関連でモメンタム期待	1
1802	1716	スーパーこさく	神戸投資勉強会	東証GR	286A	ユカリア	ユカリア　社会保険料圧縮圧力暴発で医療機関経営助言会社に脚光	1
1803	1717	たっくん	神戸投資勉強会	東証ST	287A	黒田グループ	黒田グループ 高配当利回りの直近ＩＰＯ銘柄で物色人気 生成AI関連	1
1804	1726	ウィン	湘南投資勉強会	東証ST	297A	アルピコホールディングス	アルピコHD　株主優待などが発表されれば株価が跳ね上がると想定されるため	1
1805	1729	M	湘南投資勉強会	東証GR	299A	dely	dely  クラシルリワードが好調のようだから	1
1806	1730	マックス	草を食べて暮らそう会	東証GR	302A	ビースタイルホールディングス	ビースタイルhd法律 改正などで可能性あるかもです	1
1807	1731	Nori. H	湘南投資勉強会	米国	AGX	アーガン	AGX Argan, Inc.	1
1808	1732	しのぴーX＠横綱若三杉	神戸投資勉強会	米国	AMD	アドバンスト・マイクロ・デバイセズ	AMD アドバンスト・マイクロ・デバイセズ GPUの分野ではNVIDIAには及ばないものの、パソコン向けCPUのRyzen、データセンター向けCPUのEPYCがともに好調でIntelからCPUのシェアを奪いつつある点が印象的。2025年、2026年は利益も順調に拡大しそう。	1
1809	1736	yume	湘南投資勉強会	米国	ARQQ	アーキット・クアンタム	ARQQ アーキット・クアンタム 月足底値圏	1
1810	1743	VASHI	湘南投資勉強会	米国	BBAI	ビッグベアーAIホールディングス	BBAI ビッグベアーAI AIソリューション小型	1
1811	1744	nt164	湘南投資勉強会	米国	CEG	コンステレーション・エナジー	CEG コンステレーションエナジー　AIによる電力需要増加、MSFのデータセンター向け電力供給契約	1
1812	1745	VASHI	湘南投資勉強会	米国	CNCK	コインチェックグループ	CNCK コインチェック　暗号資産需要	1
1813	1750	人間	湘南投資勉強会	米国	CWEB	中国インターネット指数ブル2倍ETF	米株 CWEB 中国景気てこ入れで	1
1814	1751	ぱじぃた	湘南投資勉強会	米国	DIS	ウォルト・ディズニー	DIS ウォルト・ディズニー ストリーミング黒字化。	1
1815	1752	masa	神戸投資勉強会	米国	EL	エスティ ローダー	EL　エスティーローダー  中国の景気刺激策によりEPSが増加すると思います。	1
1816	1753	日本酒軽	湘南投資勉強会	米国	FSLR	ファースト・ソーラー	FSLR　First Solar, Inc.　ギガソーラーを作らないとジャイアントテックの電力需要に間に合わない	1
1817	1754	fuyutsuki	湘南投資勉強会	米国	GGAL	グルーポ・フィナンシエロ・ガリシア	GGAL アルゼンチンインフレ緩和と経済回復	1
1818	1755	とおるがfire	湘南投資勉強会	米国	GRRR	ゴリラ・テクノロジー・グループ	GRRR　AIとDeepLearningを活用したスマートシティーソリューションを手掛ける。堅調な成長続く。	1
1819	1756	カヌレ	湘南投資勉強会	米国	HOOD	ロビンフッド・マーケッツ	HOOD  ロビンフッド・マーケッツ 　クリプトの取り扱いが増えて業績アップ。	1
1820	1759	メイプル	湘南投資勉強会	米国	HSAI	ヘサイ・グループ	HSAI Hesai Group　：スマートカー需要	1
1821	1760	羽根	神戸投資勉強会	米国	INTC	インテル	INTC インテル　PC買換需要	1
1822	1769	日本酒軽	湘南投資勉強会	米国	IOT	サムサラ	IOT Samsara Inc.　AIの実用化、マネタイズに主眼が移り始める	1
1823	1770	ひろやん	無所属（一度、湘南投資勉強会に参加）	米国	JMIA	ジュミア・テクノロジーズ	JMIA ジュミア・テクノロジーズ アフリカ市場での需要期待。	1
1824	1771	ヨシ	湘南投資勉強会	米国	JOBY	ジョビー・アビエーション	JOBY ジョビーアビエーション 年末に話題となった空飛ぶクルマ関連+2025年認可予定+2024年トヨタ出資	1
1825	1772	ヒロシ	湘南投資勉強会	米国	LAZR	ルミナー・テクノロジーズ	LAZR ルミナ―・テクノロジーズ 大穴枠。2021年の600ドルから100分の1に、さすがに下げすぎで直近決算で黒字化したところなので反発あるかも	1
1826	1773	がっしー会長	神戸投資勉強会	米国	MRVL	マーベル・テクノロジー	MRVL マーベルテクノロジー　AI用データセンター関連で2024年に引き続き2025年も好調を維持、2026年も期待できる為	1
1827	1777	がっしー会長	神戸投資勉強会	米国	MU	マイクロン・テクノロジー	MU マイクロンテクノロジー　NANDが不調だが、AI用HBMの出荷が増え業績に寄与する為	1
1828	1778	マー	湘南投資勉強会	米国	NIO	NIO Inc.（蔚来汽車）	NIO  中国は14年ぶりの利下げだから	1
1829	1789	日本酒軽	湘南投資勉強会	米国	ONON	オン・ホールディング	ONON オン・ホールディング 　NIKE、アディダスに比べて低い時価総額、スイス人のハイブランドビジネスの上手さ	1
1830	1790	なのなの	湘南投資勉強会	米国	PATH	UiPath（ユーアイパス）	PATH ユーアイパス A　エンタープライズオートメーション及びAIソフトウェア会社。当社RPAを業務に組み込ませ、顧客が逃げられないようになってからの値上げで黒字化を図る。2021年の公開価格$56に対して現在の株価は$13.28	1
1831	1791	ぷに丸	湘南投資勉強会	米国	PGNY	プロジニー	PGNY プロジニー（アメリカ株) 昨年よくさがったので、持ち直せば。	1
1832	1800	Minty	湘南投資勉強会	米国	PYPL	ペイパル・ホールディングス	PYPL　ペイパル・ホールディングス　後払い決済が続伸しそう	1
1833	1801	かまやき	神戸投資勉強会	米国	QUBT	クオンタム・コンピューティング	QUBT クオンタム・コンピューティング　量子コンピュータバブル	1
1834	1802	メイプル	湘南投資勉強会	米国	RCAT	レッドキャット・ホールディングス	RCAT Red Cat Holdings ：ロボットやドローン需要	1
1835	1807	よっしー	湘南投資勉強会	米国	RKLB	ロケット・ラボ・USA	RKLB ロケット・ラボUSA 宇宙テーマ	1
1836	1808	豚さがり	湘南投資勉強会	米国	SAP	SAP SE	SAP　【事象】システムの更新時期らしいです。	1
1837	1809	投資家N	神戸投資勉強会	米国	SMCI	スーパー・マイクロ・コンピュータ	スーパーマイクロコンピューター	1
1838	1810	たぐけん	湘南投資勉強会	米国	SMMT	サミット・セラピューティクス	SMMT サミットセラピューティクス　キイトルーダに勝ったivonescimabが他試験でも良好な結果を出す。	1
1839	1811	オニール好きの投資家	湘南投資勉強会	米国	SMR	ニュー・スケール・パワー	SMR　ニュースケールパワー　NASDAQ　トランプ政権の規制緩和政策で小型原子炉が本格化してくる	1
1840	1812	大笑田	湘南投資勉強会	米国	SOFI	ソーファイ・テクノロジーズ	米国株【SOFI】ソーファイテクノロジーズ　まだ安いweb3DeFiの時代に合った企業であり、更なる成長を期待しています。	1
1841	1813	人間	湘南投資勉強会	米国	SOXL	Direxion デイリー 半導体株 ブル3倍 ETF	米株 SOXL 半導体底入れ	1
1842	1814	VASHI	湘南投資勉強会	米国	SQ	ブロック（旧称：スクエア）	SQ ブロック　個人消費強し	1
1843	1818	鈴木	湘南投資勉強会	米国	TLT	iシェアーズ 米国国債 20年超 ETF	TLT 米国長期金利引き下げ	1
1844	1828	マー	湘南投資勉強会	米国	TSLL	Direxion デイリー テスラ株 ブル2倍 ETF	TSLL　トランプ政権にイーロン・マスクが加盟し規制緩和を実行するため	1
1845	1829	oct	湘南投資勉強会	米国	TSM	台湾セミコンダクター・マニュファクチャリング（TSMC）	TSM 台湾積体電路製造（TSMC）ファブレスメーカーだが、技術力で深い堀えお気づいている。appleに対しても価格交渉力あり。	1
1846	1830	ゴミの持ち腐れ	湘南投資勉強会	米国	TTWO	テイクツー・インタラクティブ・ソフトウェア	TTWO テイクツー・インタラクティブ・ソフトウェア 10年前後の間を空けて発売される2025年秋発売予定のゲームGTA6が全世界を虜にするポテンシャルを持っていると思うから。前作よりどれだけ多くのギネス記録を取れるか楽しみ。発売後どこの段階で評価されるか不明瞭なため年内で2倍になる可能性が若干低い。	1
1847	1831	VASHI	湘南投資勉強会	米国	UEC	ウラン・エナジー	UEC ウラニウムエナジー　原子力	1
1848	1832	masa	神戸投資勉強会	米国	ULTA	ウルタ・ビューティー	ULTA　アルタ・ビューティー　中国の景気刺激策によりEPSが増加すると思います。	1
1849	1833	メイプル	湘南投資勉強会	米国	UMAC	Unusual Machines, Inc.	UMAC Unusual Machines：ドローン需要	1
1850	1834	グラッチ	湘南投資勉強会	米国	VRT	ヴァーティブ・ホールディングス	VRT バーティブホールディングス　データセンター向け売上が75％	1
1851	1835	さふらん	湘南投資勉強会	米国	VRTX	バーテックス・ファーマシューティカルズ	VRTXバーテックス・ファーマシューティカルズ　ゲノム解析　世界初治療法も。	1
